customer_id,age,income,spending_score,website_version,purchase,loan_default,churn
7504,54,65076,29,B,0,0,0
7505,30,68402,89,B,0,0,1
7506,22,114467,13,A,0,0,1
7507,28,52076,51,A,0,0,0
7508,27,100337,54,B,0,0,0
7509,30,95164,19,B,0,0,0
7510,58,94264,58,A,0,0,1
7511,63,37335,36,B,0,0,0
7512,32,63773,28,A,0,0,1
7513,59,72158,68,A,0,0,0
7514,24,48570,3,B,0,0,1
7515,57,107995,89,A,0,0,1
7516,45,60658,41,A,0,0,0
7517,49,79184,35,B,0,0,0
7518,52,92613,93,A,0,0,0
7519,32,78194,93,A,0,0,0
7520,53,87507,76,B,0,0,0
7521,38,53959,99,B,0,0,1
7522,23,73072,84,A,0,0,1
7523,18,65588,81,A,0,0,0
7524,21,60533,76,B,0,0,0
7525,28,88582,50,B,1,0,0
7526,61,81743,74,A,0,1,0
7527,43,64518,82,A,0,0,0
7528,54,32703,30,A,0,0,1
7529,40,69456,72,A,0,0,1
7530,46,75491,77,B,0,0,1
7531,38,28043,95,B,0,1,0
7532,62,88340,70,B,0,1,0
7533,62,30176,54,B,0,0,0
7534,44,23936,71,A,0,0,0
7535,56,51174,85,B,0,0,1
7536,57,102632,51,A,0,0,0
7537,30,108768,28,A,0,0,0
7538,40,45909,64,B,0,0,0
7539,33,64158,85,B,0,0,0
7540,47,28366,21,A,0,0,0
7541,21,105125,88,B,0,0,0
7542,57,74337,27,A,0,0,0
7543,33,79331,27,A,0,0,0
7544,48,82197,77,B,0,0,0
7545,59,92042,50,A,0,0,1
7546,42,70924,29,B,0,0,0
7547,61,48842,39,B,0,0,0
7548,29,37458,57,B,0,0,1
7549,43,107367,92,A,0,0,0
7550,54,85382,37,B,1,0,1
7551,50,94319,93,A,0,0,0
7552,45,31170,64,B,0,0,0
7553,26,100145,48,A,0,1,1
7554,29,64942,22,A,0,0,1
7555,22,108571,30,A,0,0,1
7556,45,36208,28,A,0,0,0
7557,52,55178,23,A,0,0,0
7558,22,99172,97,B,0,1,0
7559,51,29039,4,A,0,0,0
7560,63,34990,3,B,0,0,0
7561,51,26441,61,B,0,0,1
7562,30,94221,96,B,1,0,0
7563,56,99314,4,B,0,0,1
7564,59,65959,65,A,0,0,1
7565,62,46862,12,B,0,0,0
7566,31,47273,13,B,0,1,0
7567,28,113949,34,B,0,0,0
7568,59,62500,59,B,0,0,0
7569,55,23956,93,B,0,0,0
7570,21,92089,73,B,0,0,0
7571,50,108789,31,A,0,0,0
7572,24,109451,71,A,0,0,0
7573,58,22365,13,A,0,0,0
7574,25,92204,54,B,0,0,0
7575,54,25000,2,B,0,0,1
7576,27,77072,33,B,1,0,1
7577,60,72499,50,A,0,0,1
7578,32,89211,7,B,1,0,0
7579,55,32907,18,B,0,0,0
7580,32,37336,51,A,0,0,0
7581,22,105220,8,B,0,0,0
7582,46,113847,55,A,0,0,0
7583,36,72331,76,B,0,0,0
7584,27,100672,43,B,0,0,0
7585,29,97755,59,B,0,0,0
7586,21,88783,30,A,0,0,1
7587,48,89951,59,B,0,0,0
7588,35,72509,9,A,0,0,0
7589,33,26472,92,B,0,0,1
7590,57,42380,68,A,0,0,1
7591,53,47280,39,B,0,0,1
7592,42,41859,81,A,0,0,0
7593,40,119341,11,A,0,0,0
7594,29,68402,2,B,0,0,0
7595,51,28262,23,A,1,0,0
7596,53,31066,63,A,0,0,1
7597,54,35554,22,A,0,1,0
7598,20,27008,61,B,0,0,0
7599,26,107851,26,A,0,0,0
7600,35,100799,12,B,1,0,0
7601,60,36238,32,A,0,0,1
7602,52,102025,9,A,0,0,0
7603,51,37153,69,A,0,0,0
7604,58,79353,90,A,1,1,0
7605,31,72092,71,B,0,0,0
7606,21,63152,93,B,0,0,0
7607,46,69104,33,A,0,0,0
7608,58,44283,24,B,0,0,0
7609,62,66429,89,B,0,0,0
7610,32,97223,95,A,0,0,1
7611,45,108534,93,A,0,0,1
7612,59,74957,69,A,0,0,0
7613,33,48887,38,A,1,0,0
7614,29,66172,11,A,0,0,0
7615,22,24355,32,A,0,0,0
7616,51,53701,64,B,0,0,0
7617,59,61534,72,A,0,0,0
7618,18,91442,20,A,0,0,1
7619,56,81274,34,A,0,1,0
7620,49,98108,42,B,0,1,0
7621,43,32279,8,A,0,0,0
7622,34,63491,66,B,0,0,0
7623,44,96147,21,B,0,0,0
7624,41,28261,79,B,0,0,0
7625,52,24474,70,A,0,0,0
7626,63,111414,5,B,0,0,0
7627,59,48390,67,A,1,0,1
7628,56,46925,43,A,1,0,1
7629,43,102174,16,A,0,0,1
7630,55,79051,99,A,0,0,0
7631,40,109007,73,B,0,0,0
7632,39,24787,35,A,0,0,0
7633,21,93398,83,B,0,1,1
7634,26,78177,43,B,0,0,0
7635,21,63724,98,A,0,1,0
7636,24,30663,39,A,0,0,1
7637,40,36120,10,B,0,0,0
7638,19,42740,74,B,0,0,1
7639,41,22035,20,A,0,0,1
7640,57,77443,1,A,0,0,1
7641,48,87388,6,A,0,1,0
7642,64,72335,53,B,0,0,0
7643,48,63315,46,A,0,0,0
7644,64,84165,66,A,0,0,0
7645,57,66627,38,A,0,0,0
7646,60,28303,33,A,0,1,0
7647,51,69334,67,B,0,0,0
7648,41,75892,77,B,0,0,0
7649,43,81196,35,A,0,0,0
7650,33,85700,79,B,0,0,1
7651,64,59726,45,A,0,0,1
7652,30,95751,22,B,0,0,0
7653,32,69606,68,B,0,0,0
7654,44,50694,17,A,0,0,0
7655,21,51253,5,A,0,0,0
7656,33,44230,85,A,0,0,0
7657,47,73974,57,A,0,0,0
7658,61,83545,88,B,0,0,1
7659,47,36925,95,A,0,0,0
7660,53,26033,40,A,0,0,0
7661,20,82461,30,A,0,0,1
7662,39,22665,42,A,0,1,1
7663,39,47025,7,A,0,0,0
7664,29,43533,71,A,0,0,0
7665,38,65897,91,B,0,0,0
7666,21,97661,88,A,0,0,0
7667,48,40998,19,B,0,0,1
7668,61,81248,41,A,0,0,0
7669,48,43057,34,B,0,0,0
7670,40,99244,22,B,0,1,0
7671,37,103608,52,B,0,0,0
7672,32,90631,91,A,0,0,0
7673,40,117031,6,B,0,0,0
7674,45,87173,74,A,0,0,0
7675,33,100206,95,B,0,1,1
7676,54,58734,25,A,0,1,0
7677,38,82072,66,A,0,0,0
7678,32,84175,10,B,0,0,0
7679,34,83783,74,A,0,0,1
7680,54,114194,26,B,0,0,1
7681,30,90739,5,B,0,0,1
7682,36,107054,86,A,0,0,0
7683,47,71042,68,B,0,0,0
7684,62,72357,98,A,0,0,0
7685,35,28669,71,B,0,0,0
7686,31,87902,50,A,0,0,0
7687,53,38910,17,A,0,0,0
7688,53,76959,11,A,0,0,0
7689,37,116623,53,B,0,0,0
7690,36,20366,50,A,0,0,0
7691,62,68415,8,A,0,0,0
7692,61,29907,92,A,0,1,0
7693,24,115825,97,A,0,0,0
7694,61,52780,62,A,0,0,0
7695,21,77879,89,A,0,0,1
7696,51,105159,85,A,0,0,0
7697,19,55085,76,A,0,0,0
7698,22,85499,90,A,0,0,0
7699,27,40426,29,B,0,0,0
7700,49,68197,99,A,0,0,0
7701,59,27485,44,A,0,0,0
7702,58,69527,45,A,0,0,0
7703,30,84600,29,B,0,1,0
7704,56,118560,88,A,0,1,0
7705,22,111005,59,A,0,1,0
7706,27,101439,15,B,0,1,0
7707,27,88748,70,B,0,0,0
7708,55,78528,96,B,0,0,1
7709,44,47799,44,A,0,0,0
7710,38,66339,98,A,0,0,0
7711,25,36087,36,A,0,0,0
7712,18,27446,84,A,0,0,0
7713,45,70460,57,B,0,0,0
7714,56,114817,64,B,0,0,0
7715,31,78260,76,A,0,0,0
7716,38,34877,99,B,0,1,0
7717,47,44723,38,A,0,0,1
7718,38,32943,17,A,0,0,0
7719,26,30306,27,A,0,0,0
7720,34,56784,17,A,0,0,0
7721,22,40455,63,B,0,1,0
7722,48,110027,11,B,0,1,0
7723,57,91448,64,A,1,0,1
7724,55,49974,39,A,0,0,0
7725,60,47371,2,B,0,0,0
7726,36,118746,66,B,0,0,0
7727,53,23936,54,A,0,1,0
7728,50,53166,29,B,1,0,1
7729,30,45727,45,B,0,0,0
7730,31,83969,88,B,0,0,0
7731,50,48368,88,A,0,0,0
7732,46,88531,80,B,0,0,1
7733,60,59097,31,B,0,0,0
7734,53,54984,49,B,0,0,0
7735,61,70859,9,B,0,0,0
7736,27,64291,27,B,0,0,0
7737,48,85228,56,A,0,0,1
7738,23,112099,78,B,0,0,0
7739,18,42150,45,B,0,0,0
7740,24,42061,89,B,0,0,0
7741,44,49178,43,B,0,1,0
7742,38,76790,22,A,0,1,0
7743,45,85696,99,A,0,0,0
7744,33,35648,33,A,0,0,0
7745,63,81779,27,B,1,0,1
7746,40,56672,40,B,0,1,0
7747,37,89109,26,A,0,0,0
7748,55,80521,83,A,0,0,0
7749,42,54593,45,A,0,0,0
7750,45,33786,45,A,0,0,0
7751,22,114036,26,A,1,0,0
7752,38,29815,70,A,1,0,1
7753,35,41966,67,B,0,0,0
7754,64,33794,6,B,1,0,0
7755,23,51423,28,A,0,0,0
7756,46,119480,67,B,0,0,0
7757,36,41302,13,B,0,1,0
7758,50,81064,63,A,0,0,0
7759,18,106800,13,A,1,1,0
7760,62,105140,77,B,0,0,0
7761,20,47835,1,B,0,0,0
7762,59,93356,40,B,0,0,0
7763,38,69282,37,A,0,0,0
7764,52,72714,31,B,0,0,0
7765,58,87035,17,A,0,0,0
7766,57,43814,9,A,0,0,0
7767,20,44089,64,B,0,1,1
7768,42,93162,57,A,0,1,0
7769,62,75831,13,A,0,0,0
7770,55,52746,37,A,0,0,0
7771,62,101673,14,B,0,1,0
7772,37,71940,75,B,0,1,0
7773,61,106796,25,B,0,0,0
7774,62,56476,95,A,0,0,1
7775,51,46283,78,B,0,0,0
7776,38,21769,57,A,0,0,0
7777,40,62278,71,B,0,0,1
7778,23,66994,88,A,0,0,1
7779,30,82898,42,B,0,0,0
7780,40,35634,42,B,0,0,1
7781,26,30965,47,A,0,0,0
7782,34,47566,44,A,1,0,0
7783,19,72196,41,B,0,0,1
7784,36,118679,3,B,0,0,0
7785,36,68285,90,A,0,0,0
7786,24,75499,90,B,1,1,0
7787,59,39420,1,A,0,0,0
7788,59,45236,79,A,0,0,1
7789,37,26218,11,A,0,0,1
7790,26,69892,7,A,0,1,0
7791,34,94031,12,A,0,0,0
7792,44,119389,38,A,0,1,0
7793,64,84057,54,A,0,0,0
7794,19,98609,67,A,0,0,0
7795,53,96907,53,A,0,0,0
7796,36,103130,90,A,0,0,0
7797,34,31226,94,A,0,0,0
7798,22,72271,32,A,0,0,0
7799,56,30046,45,A,1,0,0
7800,35,57117,51,A,0,0,0
7801,24,24965,37,A,0,0,0
7802,34,79478,59,A,0,0,0
7803,56,98872,54,B,0,0,1
7804,53,77277,18,B,0,1,0
7805,57,105379,1,A,0,0,0
7806,62,79613,21,B,0,0,1
7807,21,37373,28,B,0,0,0
7808,55,65452,16,B,0,0,0
7809,42,70089,48,A,0,0,0
7810,22,26654,28,A,0,1,0
7811,47,51280,22,A,0,0,0
7812,29,76141,83,B,0,0,0
7813,21,107943,1,B,0,0,0
7814,41,87894,95,A,0,0,0
7815,46,46583,42,B,0,1,0
7816,26,114242,98,B,0,0,0
7817,21,26360,70,A,0,0,0
7818,41,73968,92,B,0,1,0
7819,31,23743,3,B,0,1,0
7820,22,27159,95,A,0,0,0
7821,35,52151,80,B,0,0,1
7822,59,20518,81,A,0,0,1
7823,36,36652,44,A,0,0,1
7824,29,98461,27,A,0,0,0
7825,35,91011,51,A,0,1,0
7826,34,62348,24,A,0,0,1
7827,47,95422,20,A,0,0,0
7828,41,97001,32,A,0,0,1
7829,28,96757,99,B,0,0,0
7830,52,44395,13,A,0,0,0
7831,40,22335,43,B,0,0,0
7832,34,90112,20,B,0,0,0
7833,18,20500,2,A,0,0,0
7834,32,112211,68,B,0,0,0
7835,49,28083,91,A,0,0,0
7836,26,101256,60,A,0,0,0
7837,32,25543,89,A,0,1,1
7838,45,88812,4,A,0,0,0
7839,41,72237,96,A,0,0,0
7840,52,116171,17,A,0,0,0
7841,39,109716,1,B,0,0,0
7842,44,26613,33,B,0,0,0
7843,36,86863,30,B,0,0,0
7844,62,60540,5,B,0,0,0
7845,29,96202,12,B,1,0,1
7846,37,46255,32,A,0,0,0
7847,18,105666,38,B,0,0,0
7848,38,42068,17,A,0,0,0
7849,62,69057,58,A,0,0,0
7850,18,38946,40,A,0,0,0
7851,27,40547,96,A,0,0,0
7852,64,105237,24,A,0,0,0
7853,49,25769,12,A,0,0,1
7854,56,44883,95,A,0,0,1
7855,39,81340,19,B,0,0,0
7856,35,99199,29,A,0,0,0
7857,63,55162,85,A,0,1,1
7858,49,108388,90,B,0,0,0
7859,44,105924,52,B,0,0,0
7860,45,53434,92,A,0,0,0
7861,35,42102,17,B,0,0,0
7862,56,41536,73,A,0,0,1
7863,46,97891,21,A,0,0,0
7864,35,87770,60,A,0,0,0
7865,61,70388,98,A,0,0,0
7866,25,70775,75,B,0,0,0
7867,48,51147,20,B,0,0,1
7868,51,70526,53,B,0,0,0
7869,24,43659,80,A,0,0,1
7870,53,102096,63,A,0,0,1
7871,35,43088,57,B,0,0,0
7872,55,88464,29,B,0,0,0
7873,26,79998,1,A,0,1,0
7874,26,60382,82,B,0,0,1
7875,63,48184,59,B,0,0,0
7876,25,40099,64,A,0,0,0
7877,52,89810,86,B,0,0,0
7878,35,110506,72,A,0,0,0
7879,22,111280,71,B,0,0,0
7880,31,57739,89,B,0,0,0
7881,45,28389,94,A,0,0,0
7882,47,37352,98,A,1,0,0
7883,21,41148,44,A,0,0,0
7884,56,51828,48,A,0,0,0
7885,37,88040,75,A,0,0,0
7886,42,76795,15,A,0,0,1
7887,45,78620,35,B,0,0,0
7888,29,114279,23,B,0,0,0
7889,19,114430,53,A,0,0,0
7890,60,116531,45,A,0,0,1
7891,31,77114,85,A,0,0,0
7892,39,60711,92,B,0,0,0
7893,48,37748,13,B,0,0,0
7894,40,108636,34,B,0,0,0
7895,37,53691,38,B,0,0,0
7896,55,108517,70,A,1,0,0
7897,21,85282,68,B,0,0,0
7898,32,118244,5,B,0,0,0
7899,41,80360,40,B,0,0,0
7900,42,30246,70,A,0,0,1
7901,18,79395,21,B,0,1,1
7902,24,52486,28,A,0,0,0
7903,48,50340,3,B,0,0,0
7904,29,104874,23,B,0,0,0
7905,59,70300,72,B,0,0,0
7906,22,23086,19,A,0,0,0
7907,61,111071,75,B,0,0,0
7908,59,34860,50,B,0,0,0
7909,55,37013,74,A,0,0,0
7910,29,27407,58,B,0,0,0
7911,56,53542,92,B,0,0,0
7912,35,44935,20,B,0,0,1
7913,19,69079,92,B,0,0,0
7914,27,54111,93,B,0,0,0
7915,32,76550,72,A,0,0,0
7916,47,95697,83,B,0,0,0
7917,61,109117,53,B,0,0,0
7918,34,117813,85,A,0,1,1
7919,21,106936,82,A,0,0,0
7920,24,96955,9,B,0,0,0
7921,58,60565,4,B,0,0,0
7922,48,39283,41,B,0,0,0
7923,56,86470,25,A,0,0,0
7924,51,106916,34,B,0,0,0
7925,23,99552,73,A,0,0,0
7926,55,58233,9,A,0,0,0
7927,62,42695,82,A,0,0,0
7928,51,110488,75,B,0,0,0
7929,61,62734,13,B,0,0,0
7930,32,101257,9,B,0,0,0
7931,31,21505,80,A,0,0,0
7932,23,25363,4,B,0,0,0
7933,54,68708,34,B,0,0,0
7934,49,63614,7,A,0,0,0
7935,20,21010,15,A,0,0,0
7936,20,39861,38,A,0,0,0
7937,39,44125,75,A,1,0,0
7938,39,29369,96,A,0,0,0
7939,27,89393,91,B,0,0,0
7940,20,46671,94,A,0,1,1
7941,29,95400,52,B,0,0,0
7942,46,84512,81,A,0,0,0
7943,34,118026,83,B,0,0,0
7944,24,95656,7,B,0,0,0
7945,30,105759,45,A,0,1,0
7946,19,117686,59,A,0,0,0
7947,21,64138,21,B,0,0,0
7948,27,73420,28,A,0,0,0
7949,56,88089,3,A,0,0,1
7950,41,35489,14,A,0,0,0
7951,34,79789,2,A,0,0,0
7952,23,89925,29,A,0,0,0
7953,36,69703,18,A,0,0,1
7954,22,107486,37,A,0,0,0
7955,49,96625,45,A,0,0,0
7956,27,78228,45,B,1,0,0
7957,26,23051,24,B,0,0,0
7958,44,58090,46,A,0,0,0
7959,30,48805,12,A,0,0,0
7960,36,114978,53,B,0,0,0
7961,38,64557,45,A,0,0,0
7962,41,22555,32,A,0,0,1
7963,55,70241,18,A,0,0,0
7964,21,98303,13,A,0,1,0
7965,41,85994,4,B,0,0,0
7966,52,36066,23,A,0,0,0
7967,20,24721,62,B,0,0,0
7968,21,97982,54,A,0,0,0
7969,54,26304,74,B,1,0,0
7970,57,62967,55,B,0,0,0
7971,52,98763,69,B,0,0,0
7972,48,60462,40,A,0,0,0
7973,61,91834,14,A,0,0,0
7974,42,70155,98,A,0,0,0
7975,57,95842,28,B,0,0,0
7976,30,22589,72,A,0,0,0
7977,21,57078,80,A,0,0,0
7978,63,74918,95,B,0,0,0
7979,31,33601,71,A,0,1,0
7980,30,27711,67,B,0,0,0
7981,44,106900,29,A,0,0,0
7982,23,79430,61,B,0,1,0
7983,34,83327,68,B,0,0,0
7984,53,119242,9,B,0,0,1
7985,57,115146,17,B,1,1,0
7986,52,23970,49,B,0,1,0
7987,34,89535,63,B,0,0,0
7988,58,106570,84,B,0,0,0
7989,19,56176,78,A,0,0,0
7990,30,61730,46,B,0,0,0
7991,19,102168,93,A,0,0,1
7992,45,33385,13,A,0,0,0
7993,60,25950,45,A,0,0,0
7994,43,93511,53,B,0,0,0
7995,39,73009,17,A,0,0,0
7996,64,106850,47,B,0,0,0
7997,60,43398,62,A,0,0,0
7998,20,45277,50,B,0,0,0
7999,52,46761,43,B,0,0,0
8000,29,84435,68,A,0,0,0
8001,41,83944,84,B,0,0,0
8002,22,51533,75,A,0,0,0
8003,37,92502,86,B,0,0,0
8004,56,92123,72,B,0,0,1
8005,56,42880,28,A,0,0,1
8006,30,90627,45,B,0,1,0
8007,58,61753,41,A,0,0,0
8008,62,116666,94,A,1,0,0
8009,29,102597,97,A,0,0,0
8010,30,107829,97,B,0,0,0
8011,27,21561,36,A,0,0,0
8012,50,73205,91,A,0,0,1
8013,57,79810,84,A,0,0,1
8014,33,84482,33,A,0,0,0
8015,62,89192,25,B,0,0,0
8016,52,107154,19,B,0,0,1
8017,20,106066,47,A,0,0,1
8018,22,107408,85,A,0,0,0
8019,43,48330,33,A,0,0,0
8020,28,36139,67,A,0,0,0
8021,24,52977,14,A,0,0,0
8022,27,24983,79,A,0,0,0
8023,59,59909,33,B,0,0,0
8024,51,84480,42,A,0,0,0
8025,20,69029,86,A,0,0,0
8026,25,41329,65,A,0,0,1
8027,48,56734,95,A,0,0,0
8028,28,62837,47,A,0,0,0
8029,62,94354,35,A,0,0,0
8030,24,96454,84,B,0,0,0
8031,62,86786,32,B,0,1,0
8032,19,24758,55,A,0,0,0
8033,23,87699,54,B,0,0,0
8034,58,102673,76,A,0,0,0
8035,49,117639,51,B,0,1,0
8036,37,41832,80,A,0,0,0
8037,51,21868,59,A,0,0,1
8038,33,70665,72,A,0,0,0
8039,42,61862,14,B,0,0,0
8040,29,39728,18,B,0,0,1
8041,24,113565,55,A,0,0,0
8042,56,59857,94,A,0,0,0
8043,34,48183,97,B,1,0,0
8044,62,108321,98,A,0,0,0
8045,28,38940,56,A,0,0,0
8046,23,25280,49,A,1,0,0
8047,40,22164,98,B,0,0,0
8048,44,112724,60,B,0,0,0
8049,63,99624,53,A,0,0,0
8050,23,38405,71,A,0,0,1
8051,55,22821,6,B,0,0,0
8052,19,75090,70,A,0,0,0
8053,39,42516,86,A,0,0,0
8054,37,30473,8,A,0,0,0
8055,42,66454,15,A,0,0,0
8056,32,62530,26,B,0,0,0
8057,46,97714,39,A,0,0,0
8058,25,112554,3,A,0,1,0
8059,54,102633,57,A,1,0,0
8060,50,99632,10,B,0,0,0
8061,39,89081,3,B,1,0,0
8062,64,44798,94,B,0,0,0
8063,22,20863,46,A,0,1,0
8064,56,36148,22,A,0,0,0
8065,35,106545,67,A,0,0,0
8066,55,74459,65,B,0,0,0
8067,54,103345,97,B,0,0,0
8068,47,104224,19,A,0,0,0
8069,48,86189,62,A,0,0,0
8070,27,28129,98,B,0,0,0
8071,32,111954,57,A,0,0,0
8072,59,43118,95,A,0,0,0
8073,61,20443,88,A,0,0,0
8074,35,47041,76,B,0,0,0
8075,40,109379,13,A,0,1,0
8076,50,41053,16,B,0,0,0
8077,33,116384,16,A,0,0,0
8078,55,57204,52,B,0,0,0
8079,52,62240,84,B,0,0,0
8080,51,113749,41,B,0,0,0
8081,45,81102,48,A,0,0,0
8082,19,28291,91,A,0,0,0
8083,47,36285,39,A,0,0,1
8084,30,112422,13,B,0,0,1
8085,58,81589,4,B,0,0,0
8086,33,33944,96,A,0,0,1
8087,22,108876,98,B,1,0,0
8088,45,115561,43,B,1,0,0
8089,56,74391,81,A,0,0,0
8090,62,21607,88,B,0,0,1
8091,37,22953,93,A,0,0,0
8092,41,64941,46,A,0,0,0
8093,44,91469,92,B,0,0,0
8094,47,96922,47,A,0,0,0
8095,62,81683,86,B,0,0,0
8096,44,90218,92,A,0,0,0
8097,43,31154,53,A,0,0,0
8098,24,29047,25,A,0,0,0
8099,59,108529,41,A,0,0,0
8100,64,95874,3,A,0,0,0
8101,55,34323,77,A,0,0,0
8102,22,57693,95,A,0,0,0
8103,40,78730,13,B,0,0,0
8104,45,109170,18,A,0,0,1
8105,51,46292,37,A,0,0,1
8106,32,65111,43,B,0,0,0
8107,49,95453,34,B,0,0,0
8108,43,95681,81,A,0,0,0
8109,48,115253,55,B,0,0,0
8110,36,59491,52,A,0,0,0
8111,26,69336,85,A,0,0,0
8112,46,36905,36,B,0,0,1
8113,56,50273,54,B,0,0,0
8114,21,46234,59,A,0,0,0
8115,20,98885,52,B,0,0,0
8116,46,86538,19,A,0,0,0
8117,28,52573,12,A,0,0,0
8118,50,113339,92,B,0,0,1
8119,55,84320,11,A,1,0,0
8120,28,31330,48,B,0,0,0
8121,44,112040,92,B,0,0,0
8122,50,100516,99,B,0,0,0
8123,38,92553,79,A,0,0,0
8124,56,61353,16,A,0,0,0
8125,48,36011,71,A,0,0,0
8126,55,103537,47,B,0,0,0
8127,63,80985,67,A,0,0,0
8128,19,37044,31,B,1,0,0
8129,44,58292,76,B,0,0,1
8130,53,25250,8,A,0,0,0
8131,28,43289,89,B,0,0,0
8132,64,53087,61,A,0,1,0
8133,35,95952,44,B,0,1,0
8134,18,110695,50,A,0,0,0
8135,52,56368,35,B,0,1,0
8136,52,90815,76,B,0,0,1
8137,48,110693,61,A,0,0,1
8138,45,81040,85,A,0,0,0
8139,56,78900,90,A,0,0,0
8140,18,35494,55,A,0,0,0
8141,42,65166,66,A,0,0,0
8142,60,111110,14,B,0,1,0
8143,55,45333,4,B,0,0,0
8144,37,53050,17,A,0,0,0
8145,20,117799,69,A,0,0,0
8146,19,118075,24,B,0,0,1
8147,35,99566,49,B,0,0,0
8148,61,108257,55,A,0,0,0
8149,27,68070,71,A,0,1,0
8150,22,25166,23,A,0,1,0
8151,26,27121,81,B,0,0,0
8152,19,34677,12,B,0,0,0
8153,51,76561,11,B,0,0,0
8154,55,116777,75,B,1,0,0
8155,48,101909,98,A,0,0,0
8156,27,107409,29,A,0,0,0
8157,29,57664,62,A,0,0,0
8158,53,21293,53,B,0,0,0
8159,38,42443,48,B,0,0,0
8160,64,69212,91,A,0,0,0
8161,23,104131,86,A,0,0,0
8162,20,95276,66,B,0,0,0
8163,27,32559,48,A,0,0,0
8164,22,85231,94,A,0,0,0
8165,63,59044,59,B,0,0,0
8166,43,41747,71,A,0,0,0
8167,38,93509,57,B,0,0,1
8168,62,100869,76,A,0,0,0
8169,43,50129,3,A,0,0,0
8170,55,20037,81,A,0,0,0
8171,61,117847,32,B,0,0,0
8172,43,68503,8,B,0,0,0
8173,25,48207,87,B,0,0,0
8174,22,53241,30,B,0,0,0
8175,32,20058,15,A,0,0,0
8176,33,88172,74,B,0,0,0
8177,18,116171,55,A,0,0,0
8178,33,34834,38,A,0,0,0
8179,54,101113,15,A,0,0,0
8180,20,47190,30,A,0,0,0
8181,64,92832,46,A,0,0,0
8182,48,41383,64,A,0,0,0
8183,30,44660,26,A,0,0,0
8184,33,22674,78,B,0,0,0
8185,60,42820,67,A,0,0,1
8186,38,105040,36,B,0,0,0
8187,19,45666,90,A,0,0,0
8188,44,63794,78,B,0,0,0
8189,55,22076,31,A,0,0,0
8190,43,84854,78,B,0,0,1
8191,55,72342,40,A,0,0,0
8192,63,57555,74,B,0,0,0
8193,42,75208,73,B,0,0,0
8194,28,52406,46,B,0,0,1
8195,25,81572,42,A,1,1,0
8196,25,60262,18,A,0,0,0
8197,50,111320,36,B,0,0,0
8198,24,106661,76,B,0,0,0
8199,55,43216,50,A,0,0,0
8200,38,88117,61,A,0,0,1
8201,25,101136,40,A,0,0,0
8202,38,50284,3,A,0,0,0
8203,37,40171,82,A,0,0,0
8204,25,110627,7,B,0,0,0
8205,63,34333,31,B,0,1,0
8206,48,50535,65,B,0,1,0
8207,46,109023,95,B,0,0,0
8208,26,95940,64,A,0,0,0
8209,32,53700,77,A,0,0,0
8210,47,103583,93,B,0,0,1
8211,43,61516,3,A,0,0,0
8212,27,35577,93,A,0,0,0
8213,46,109834,35,B,0,0,1
8214,33,35015,15,B,0,0,0
8215,53,111104,21,A,0,0,0
8216,37,111740,62,B,0,0,0
8217,62,117284,83,A,0,0,0
8218,54,111803,28,B,0,0,0
8219,39,41236,4,A,0,0,0
8220,24,118151,13,B,0,0,0
8221,40,86640,79,A,0,1,0
8222,58,103190,51,A,0,0,1
8223,57,65704,48,A,0,0,0
8224,46,62369,39,B,0,0,0
8225,33,23646,96,A,0,0,0
8226,55,107007,67,A,0,0,1
8227,45,45906,94,B,0,0,0
8228,55,106643,58,B,0,0,0
8229,48,67728,84,A,0,0,1
8230,31,34878,2,A,0,0,0
8231,50,29145,25,B,0,0,1
8232,26,108578,11,B,0,0,0
8233,44,38226,1,A,0,0,1
8234,41,22802,48,A,0,1,0
8235,30,44119,48,B,0,0,0
8236,43,83560,10,A,0,0,0
8237,46,77353,81,A,0,1,0
8238,60,112721,30,A,0,0,0
8239,45,82126,35,B,0,0,0
8240,45,91641,19,B,0,0,0
8241,25,71712,53,A,0,0,0
8242,40,72189,34,A,0,0,0
8243,46,77784,32,A,0,0,0
8244,22,88285,76,B,0,0,0
8245,59,62949,81,A,0,0,0
8246,24,54129,6,B,0,0,0
8247,59,44512,13,A,0,0,0
8248,53,99031,86,B,0,0,1
8249,58,83554,75,A,0,0,0
8250,44,22064,64,B,0,0,1
8251,63,115614,7,B,0,0,1
8252,19,71567,45,A,0,0,0
8253,42,50011,45,B,0,0,0
8254,26,91152,85,A,1,0,0
8255,44,93511,65,B,0,0,0
8256,18,30960,94,A,0,0,0
8257,40,113528,19,B,0,0,0
8258,27,78920,47,B,0,0,0
8259,59,41387,46,A,0,0,0
8260,42,35324,29,B,0,0,0
8261,20,83960,99,A,0,0,0
8262,23,91779,84,A,0,0,0
8263,23,52628,61,A,0,0,1
8264,19,95096,65,B,0,0,0
8265,35,67452,23,B,0,0,0
8266,40,61098,95,B,0,1,1
8267,19,90459,51,A,0,0,0
8268,29,59235,63,A,0,0,0
8269,39,106861,99,B,0,0,1
8270,54,47949,22,A,0,0,0
8271,37,42821,71,B,1,0,0
8272,56,91612,33,B,0,0,0
8273,41,42032,44,A,0,0,1
8274,37,93537,7,A,0,1,0
8275,18,35303,91,A,0,0,0
8276,18,101993,2,A,0,1,1
8277,34,32303,17,B,0,0,0
8278,18,70701,65,A,0,0,1
8279,62,70511,58,A,0,0,0
